payload.EnqueuedTime,payload.BuildingId,payload.EquipmentId,payload.FloorId,payload.SensorId,payload.SensorName,payload.SpaceId,payload.Telemetry.Return air CO2 set point,payload.Telemetry.ReturnAirCO2,payload.Unit,payload.Telemetry.Vibration amplitude-x,payload.Telemetry.Vibration amplitude-y,payload.Telemetry.Vibration amplitude-z,payload.Telemetry.Exhaust air temperature,payload.Telemetry.Fresh air temperature,payload.Telemetry.Mixed air temperature,payload.Telemetry.OccupancyCount,payload.Telemetry.Off coil humidity,payload.Telemetry.Return air humidity,payload.Telemetry.Off coil temperature,payload.Telemetry.Return air temperature,payload.Telemetry.Supply air humidity,payload.Telemetry.Supply air temperature,payload.Telemetry.Supply_Air_Humidity_Setpoint,payload.Telemetry.Supply_Air_Temperature_Setpoint
2022-06-06T21:16:02.8800275Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,1,'-2,,,,,,,,,,,,
2022-06-06T21:16:02.9894833Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,28,29,22,,,,21,13,,6,,26
2022-06-06T21:16:03.3169907Z,1001,280113,179,584884,Gas Sensor,,581,735,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:03.7472934Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,52,45,,,60,,24,
2022-06-06T21:16:03.7791242Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,88,,,,,,,,
2022-06-06T21:16:04.1639151Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-8,'-7,'-1,,,,,,,,,,,,
2022-06-06T21:16:04.2740254Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,24,14,24,,,,45,10,,23,,24
2022-06-06T21:16:04.5983978Z,1001,280113,179,584884,Gas Sensor,,991,542,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:05.0044295Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,31,21,,,60,,37,
2022-06-06T21:16:05.0504591Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,10,,,,,,,,
2022-06-06T21:16:05.4574203Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,2,'-4,4,,,,,,,,,,,,
2022-06-06T21:16:05.5519985Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,34,17,23,,,,22,13,,7,,23
2022-06-06T21:16:05.8772593Z,1001,280113,179,584884,Gas Sensor,,992,756,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:06.2787018Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,48,21,,,66,,39,
2022-06-06T21:16:06.3402337Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,26,,,,,,,,
2022-06-06T21:16:06.7867313Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,6,5,,,,,,,,,,,,
2022-06-06T21:16:06.8501636Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,32,38,24,,,,35,11,,8,,23
2022-06-06T21:16:07.1439297Z,1001,280113,179,584884,Gas Sensor,,444,458,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:07.5449623Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,32,63,,,67,,44,
2022-06-06T21:16:07.6060484Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,60,,,,,,,,
2022-06-06T21:16:08.0655177Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-1,'-4,'-4,,,,,,,,,,,,
2022-06-06T21:16:08.1415040Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,19,22,,,,46,11,,3,,22
2022-06-06T21:16:08.4164978Z,1001,280113,179,584884,Gas Sensor,,881,822,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:08.8195411Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,51,46,,,47,,43,
2022-06-06T21:16:08.8819659Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,18,,,,,,,,
2022-06-06T21:16:09.3427462Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,6,'-1,,,,,,,,,,,,
2022-06-06T21:16:09.4338174Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,20,17,24,,,,46,15,,0,,23
2022-06-06T21:16:09.6918870Z,1001,280113,179,584884,Gas Sensor,,547,842,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:10.1890931Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,49,33,,,24,,37,
2022-06-06T21:16:10.1891419Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,84,,,,,,,,
2022-06-06T21:16:10.6041524Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,4,1,,,,,,,,,,,,
2022-06-06T21:16:10.7118920Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,33,22,22,,,,38,19,,22,,22
2022-06-06T21:16:11.0819217Z,1001,280113,179,584884,Gas Sensor,,880,660,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:11.4580254Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,24,,,,,,,,
2022-06-06T21:16:11.4580455Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,52,41,,,30,,26,
2022-06-06T21:16:11.8854540Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,3,'-2,'-3,,,,,,,,,,,,
2022-06-06T21:16:12.1154933Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,27,11,21,,,,29,18,,26,,26
2022-06-06T21:16:12.3654397Z,1001,280113,179,584884,Gas Sensor,,768,722,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:12.7250458Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,63,,,,,,,,
2022-06-06T21:16:12.7250513Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,47,45,,,34,,39,
2022-06-06T21:16:13.1844995Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-5,2,1,,,,,,,,,,,,
2022-06-06T21:16:13.3984763Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,30,27,24,,,,37,22,,4,,26
2022-06-06T21:16:13.6484779Z,1001,280113,179,584884,Gas Sensor,,929,496,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:14.0004934Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,24,,,,,,,,
2022-06-06T21:16:14.0005288Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,57,54,,,51,,25,
2022-06-06T21:16:14.4604674Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,7,'-3,,,,,,,,,,,,
2022-06-06T21:16:14.6914826Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,39,24,23,,,,29,19,,26,,27
2022-06-06T21:16:14.9505145Z,1001,280113,179,584884,Gas Sensor,,529,665,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:15.2741939Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,39,,,,,,,,
2022-06-06T21:16:15.2742009Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,54,58,,,69,,32,
2022-06-06T21:16:15.7332439Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,3,'-3,1,,,,,,,,,,,,
2022-06-06T21:16:15.9632415Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,23,33,21,,,,47,20,,26,,25
2022-06-06T21:16:16.2222370Z,1001,280113,179,584884,Gas Sensor,,705,593,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:16.5281687Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,48,54,,,28,,21,
2022-06-06T21:16:16.5432291Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,29,,,,,,,,
2022-06-06T21:16:17.0062674Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-5,4,0,,,,,,,,,,,,
2022-06-06T21:16:17.2394675Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,37,22,22,,,,24,24,,13,,23
2022-06-06T21:16:17.4964836Z,1001,280113,179,584884,Gas Sensor,,797,536,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:17.8085924Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,84,,,,,,,,
2022-06-06T21:16:17.8235482Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,49,66,,,40,,37,
2022-06-06T21:16:18.2674952Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-5,'-5,2,,,,,,,,,,,,
2022-06-06T21:16:18.5164375Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,13,21,,,,33,13,,17,,26
2022-06-06T21:16:18.7755227Z,1001,280113,179,584884,Gas Sensor,,973,773,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:19.0675405Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,38,,,,,,,,
2022-06-06T21:16:19.0975496Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,57,41,,,63,,22,
2022-06-06T21:16:19.5455470Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,2,2,5,,,,,,,,,,,,
2022-06-06T21:16:19.7926470Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,26,11,24,,,,34,17,,15,,27
2022-06-06T21:16:20.0515764Z,1001,280113,179,584884,Gas Sensor,,695,553,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:20.3444919Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,60,,,,,,,,
2022-06-06T21:16:20.3594808Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,45,24,,,65,,38,
2022-06-06T21:16:20.8195286Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,'-2,'-5,,,,,,,,,,,,
2022-06-06T21:16:21.0809832Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,25,36,24,,,,23,20,,29,,23
2022-06-06T21:16:21.3428668Z,1001,280113,179,584884,Gas Sensor,,469,621,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:21.6033252Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,32,,,,,,,,
2022-06-06T21:16:21.6953125Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,41,44,,,66,,35,
2022-06-06T21:16:22.0952976Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-1,7,'-5,,,,,,,,,,,,
2022-06-06T21:16:22.3759253Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,27,12,20,,,,24,12,,25,,23
2022-06-06T21:16:22.6247508Z,1001,280113,179,584884,Gas Sensor,,431,902,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:22.8689045Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,81,,,,,,,,
2022-06-06T21:16:22.9597691Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,42,61,,,59,,42,
2022-06-06T21:16:23.3714385Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,'-2,'-2,,,,,,,,,,,,
2022-06-06T21:16:23.6662026Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,28,22,23,,,,36,19,,26,,24
2022-06-06T21:16:23.8962144Z,1001,280113,179,584884,Gas Sensor,,527,959,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:24.1412711Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,3,,,,,,,,
2022-06-06T21:16:24.2335817Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,37,22,,,38,,49,
2022-06-06T21:16:24.6442436Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,'-1,'-1,,,,,,,,,,,,
2022-06-06T21:16:24.9372674Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,37,24,21,,,,29,15,,13,,26
2022-06-06T21:16:25.1702710Z,1001,280113,179,584884,Gas Sensor,,784,752,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:25.4162542Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,15,,,,,,,,
2022-06-06T21:16:25.5077934Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,53,63,,,54,,22,
2022-06-06T21:16:25.9041752Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,5,3,'-4,,,,,,,,,,,,
2022-06-06T21:16:26.2101406Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,28,22,21,,,,39,23,,7,,25
2022-06-06T21:16:26.4552982Z,1001,280113,179,584884,Gas Sensor,,610,887,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:26.7038930Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,83,,,,,,,,
2022-06-06T21:16:26.7678044Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,42,68,,,25,,36,
2022-06-06T21:16:27.1808718Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-8,4,'-1,,,,,,,,,,,,
2022-06-06T21:16:27.4902034Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,20,29,22,,,,21,19,,6,,22
2022-06-06T21:16:27.7341739Z,1001,280113,179,584884,Gas Sensor,,606,425,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:27.9672445Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,52,,,,,,,,
2022-06-06T21:16:28.0334716Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,38,68,,,31,,27,
2022-06-06T21:16:28.4771976Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,6,'-8,'-3,,,,,,,,,,,,
2022-06-06T21:16:28.7742510Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,26,15,23,,,,34,12,,0,,25
2022-06-06T21:16:29.0062495Z,1001,280113,179,584884,Gas Sensor,,923,577,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:29.2512814Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,24,,,,,,,,
2022-06-06T21:16:29.3112161Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,55,48,,,62,,46,
2022-06-06T21:16:29.7402542Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,'-2,0,,,,,,,,,,,,
2022-06-06T21:16:30.0528455Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,38,13,23,,,,36,23,,25,,24
2022-06-06T21:16:30.2797778Z,1001,280113,179,584884,Gas Sensor,,432,636,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:30.5398216Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,95,,,,,,,,
2022-06-06T21:16:30.5718301Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,46,56,,,40,,40,
2022-06-06T21:16:31.0219863Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-3,'-4,'-1,,,,,,,,,,,,
2022-06-06T21:16:31.3325583Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,36,26,22,,,,34,16,,10,,25
2022-06-06T21:16:31.5526027Z,1001,280113,179,584884,Gas Sensor,,940,834,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:31.8165840Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,82,,,,,,,,
2022-06-06T21:16:31.8479453Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,44,52,,,23,,20,
2022-06-06T21:16:32.3005747Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,2,'-4,2,,,,,,,,,,,,
2022-06-06T21:16:32.6125062Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,30,30,22,,,,39,24,,8,,26
2022-06-06T21:16:32.8316561Z,1001,280113,179,584884,Gas Sensor,,435,738,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:33.1205121Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,40,22,,,31,,20,
2022-06-06T21:16:33.1208649Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,67,,,,,,,,
2022-06-06T21:16:33.5796580Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,'-6,'-4,,,,,,,,,,,,
2022-06-06T21:16:33.8876273Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,30,16,23,,,,29,16,,0,,23
2022-06-06T21:16:34.1032796Z,1001,280113,179,584884,Gas Sensor,,788,615,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:34.3847002Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,25,,,,,,,,
2022-06-06T21:16:34.3847095Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,40,51,,,66,,27,
2022-06-06T21:16:34.8647151Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,'-4,'-6,,,,,,,,,,,,
2022-06-06T21:16:35.1756905Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,36,27,22,,,,23,18,,5,,23
2022-06-06T21:16:35.3766689Z,1001,280113,179,584884,Gas Sensor,,709,653,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:35.6514036Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,3,,,,,,,,
2022-06-06T21:16:35.6664359Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,59,36,,,67,,48,
2022-06-06T21:16:36.1445747Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,3,1,,,,,,,,,,,,
2022-06-06T21:16:36.4536767Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,21,30,21,,,,24,17,,0,,22
2022-06-06T21:16:36.6541931Z,1001,280113,179,584884,Gas Sensor,,792,890,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:36.9190970Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,59,,,,,,,,
2022-06-06T21:16:36.9342923Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,58,35,,,37,,44,
2022-06-06T21:16:37.4281258Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,0,0,,,,,,,,,,,,
2022-06-06T21:16:37.7349982Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,30,38,24,,,,32,13,,5,,25
2022-06-06T21:16:37.9375036Z,1001,280113,179,584884,Gas Sensor,,430,436,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:38.1872699Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,95,,,,,,,,
2022-06-06T21:16:38.2192047Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,58,30,,,47,,28,
2022-06-06T21:16:38.6992306Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,6,'-7,4,,,,,,,,,,,,
2022-06-06T21:16:39.0229203Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,36,14,23,,,,46,22,,7,,27
2022-06-06T21:16:39.2111379Z,1001,280113,179,584884,Gas Sensor,,744,445,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:39.4593958Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,26,,,,,,,,
2022-06-06T21:16:39.4913201Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,36,32,,,32,,35,
2022-06-06T21:16:39.9737405Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,'-3,'-6,,,,,,,,,,,,
2022-06-06T21:16:40.2984227Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,25,10,24,,,,23,16,,14,,27
2022-06-06T21:16:40.4830648Z,1001,280113,179,584884,Gas Sensor,,783,617,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:40.7290872Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,3,,,,,,,,
2022-06-06T21:16:40.7752995Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,49,64,,,66,,20,
2022-06-06T21:16:41.2412472Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-3,'-5,'-1,,,,,,,,,,,,
2022-06-06T21:16:41.5835214Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,27,13,20,,,,30,24,,25,,27
2022-06-06T21:16:41.7551579Z,1001,280113,179,584884,Gas Sensor,,762,838,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:42.0051009Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,16,,,,,,,,
2022-06-06T21:16:42.0518761Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,31,42,,,38,,25,
2022-06-06T21:16:42.5139659Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-5,3,0,,,,,,,,,,,,
2022-06-06T21:16:42.8581349Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,30,15,21,,,,39,16,,12,,23
2022-06-06T21:16:43.0431517Z,1001,280113,179,584884,Gas Sensor,,752,823,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:43.2886151Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,18,,,,,,,,
2022-06-06T21:16:43.3186478Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,31,49,,,63,,36,
2022-06-06T21:16:43.7988945Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,2,5,5,,,,,,,,,,,,
2022-06-06T21:16:44.1358913Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,38,32,24,,,,42,24,,5,,24
2022-06-06T21:16:44.3406122Z,1001,280113,179,584884,Gas Sensor,,811,979,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:44.5559781Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,83,,,,,,,,
2022-06-06T21:16:44.5867655Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,48,30,,,67,,34,
2022-06-06T21:16:45.0636187Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,'-6,2,,,,,,,,,,,,
2022-06-06T21:16:45.4075519Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,24,29,24,,,,32,10,,22,,25
2022-06-06T21:16:45.6255565Z,1001,280113,179,584884,Gas Sensor,,533,588,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:45.8274630Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,4,,,,,,,,
2022-06-06T21:16:45.8575543Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,46,64,,,57,,30,
2022-06-06T21:16:46.3570651Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,2,'-2,'-5,,,,,,,,,,,,
2022-06-06T21:16:46.6809114Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,20,27,22,,,,23,22,,2,,26
2022-06-06T21:16:46.9098152Z,1001,280113,179,584884,Gas Sensor,,937,527,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:47.0939234Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,72,,,,,,,,
2022-06-06T21:16:47.1245025Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,32,65,,,50,,35,
2022-06-06T21:16:47.6349178Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,3,5,'-3,,,,,,,,,,,,
2022-06-06T21:16:47.9573347Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,21,31,21,,,,35,12,,7,,27
2022-06-06T21:16:48.1933485Z,1001,280113,179,584884,Gas Sensor,,886,881,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:48.3673371Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,75,,,,,,,,
2022-06-06T21:16:48.3834062Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,55,57,,,66,,49,
2022-06-06T21:16:48.9136213Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-3,'-5,'-1,,,,,,,,,,,,
2022-06-06T21:16:49.2396866Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,24,24,24,,,,38,14,,10,,23
2022-06-06T21:16:49.4606440Z,1001,280113,179,584884,Gas Sensor,,458,904,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:49.6471250Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,55,,,,,,,,
2022-06-06T21:16:49.6471342Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,59,22,,,37,,27,
2022-06-06T21:16:50.1880711Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,5,'-6,,,,,,,,,,,,
2022-06-06T21:16:50.5279821Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,27,39,21,,,,37,15,,13,,24
2022-06-06T21:16:50.7449009Z,1001,280113,179,584884,Gas Sensor,,669,952,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:50.9136987Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,88,,,,,,,,
2022-06-06T21:16:50.9137342Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,30,60,,,45,,32,
2022-06-06T21:16:51.4750620Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,'-1,0,,,,,,,,,,,,
2022-06-06T21:16:51.7973181Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,38,17,20,,,,29,12,,29,,25
2022-06-06T21:16:52.0312084Z,1001,280113,179,584884,Gas Sensor,,503,468,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:52.1702051Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,43,,,,,,,,
2022-06-06T21:16:52.1702052Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,44,49,,,50,,49,
2022-06-06T21:16:52.7459567Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,2,'-2,,,,,,,,,,,,
2022-06-06T21:16:53.0878266Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,30,32,21,,,,33,17,,18,,22
2022-06-06T21:16:53.3167858Z,1001,280113,179,584884,Gas Sensor,,832,963,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:53.4410288Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,52,66,,,27,,23,
2022-06-06T21:16:53.4410554Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,97,,,,,,,,
2022-06-06T21:16:54.0284694Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,3,'-5,5,,,,,,,,,,,,
2022-06-06T21:16:54.3685445Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,24,24,24,,,,33,22,,24,,23
2022-06-06T21:16:54.6052062Z,1001,280113,179,584884,Gas Sensor,,518,635,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:54.6980613Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,40,57,,,59,,49,
2022-06-06T21:16:54.7133478Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,14,,,,,,,,
2022-06-06T21:16:55.3013885Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,'-3,'-6,,,,,,,,,,,,
2022-06-06T21:16:55.6442053Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,36,12,21,,,,32,24,,21,,25
2022-06-06T21:16:55.8774789Z,1001,280113,179,584884,Gas Sensor,,832,480,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:55.9699882Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,41,54,,,57,,26,
